"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"341","3.483092","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=418473 Win=360960 Len=0 TSval=2324610937 TSecr=791238345"
"344","3.519379","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=422817 Win=360960 Len=0 TSval=2324610973 TSecr=791238345"
"346","3.543853","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=425713 Win=360960 Len=0 TSval=2324610998 TSecr=791238395"
"348","3.568378","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=428609 Win=360960 Len=0 TSval=2324611022 TSecr=791238419"
"350","3.591972","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=431505 Win=360960 Len=0 TSval=2324611046 TSecr=791238444"
"353","3.616198","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=434401 Win=360960 Len=0 TSval=2324611070 TSecr=791238467"
"355","3.640884","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=437297 Win=360960 Len=0 TSval=2324611095 TSecr=791238492"
"357","3.664625","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=440193 Win=360960 Len=0 TSval=2324611118 TSecr=791238516"
"359","3.688905","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=443089 Win=360960 Len=0 TSval=2324611143 TSecr=791238552"
"361","3.713398","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=445985 Win=360960 Len=0 TSval=2324611167 TSecr=791238552"
"363","3.737872","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=448881 Win=360960 Len=0 TSval=2324611192 TSecr=791238576"
"365","3.761519","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=451777 Win=360960 Len=0 TSval=2324611215 TSecr=791238601"
"367","3.785918","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=454673 Win=360960 Len=0 TSval=2324611240 TSecr=791238625"
"370","3.810775","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=457569 Win=360960 Len=0 TSval=2324611265 TSecr=791238649"
