"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"2450","394.546138490","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2452","394.558451477","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2454","394.570340150","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2457","394.588812495","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2459","394.600629343","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2461","394.613269080","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2463","394.625040144","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2465","394.637808093","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2467","394.649572951","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2469","394.661285335","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2471","394.673288141","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2473","394.685799439","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2475","394.697543261","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2477","394.710301931","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2479","394.722059800","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2481","394.733850689","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2483","394.750380433","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2485","394.758289091","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2487","394.777304524","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2489","394.783753634","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2491","394.794532432","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2493","394.807216823","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2495","394.819036945","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2497","394.830824950","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2499","394.843490638","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2502","394.861133830","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2504","394.873879295","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2506","394.885577392","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2508","394.897358825","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2510","394.910134254","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2512","394.921888607","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2514","394.933718030","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2516","394.945833196","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2518","394.958138378","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2520","394.970049734","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2522","394.982648983","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2524","394.994370415","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2526","395.007094731","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2528","395.018839385","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2530","395.030584639","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2532","395.042671002","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2534","395.055065692","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2536","395.066922245","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2538","395.079604991","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2540","395.091288020","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2542","395.103268976","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2544","395.115800080","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2547","395.133537239","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2549","395.145810552","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2551","395.158430814","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2553","395.170226303","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2555","395.182035588","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2557","395.194680425","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2559","395.206458049","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2561","395.218357042","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2563","395.230974740","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2565","395.242700696","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2567","395.255421314","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2569","395.267189863","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2571","395.278937122","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2573","395.291657129","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2575","395.303405480","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2577","395.315310163","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2579","395.327940915","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2581","395.339687581","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2583","395.351561326","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2585","395.364136493","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2587","395.375927935","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2589","395.387945678","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2592","395.406281038","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2594","395.418210745","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2596","395.430824216","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2598","395.442542801","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2600","395.455232242","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2602","395.467023574","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2604","395.478796758","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2606","395.491547684","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2608","395.503270537","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2610","395.516019028","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2612","395.527833401","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2614","395.539815881","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2616","395.552244673","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2618","395.563510100","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2620","395.575704926","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2622","395.588469425","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2624","395.600178925","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2626","395.611974414","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2628","395.624742000","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2630","395.636522242","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2632","395.648315605","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2634","395.660942098","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2637","395.678619926","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2639","395.691356766","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2641","395.703068438","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2643","395.714952592","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2645","395.727066947","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2647","395.739182424","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2649","395.753568027","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2651","395.763379686","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2653","395.776383262","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2655","395.787854677","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2657","395.799687343","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2659","395.812315041","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2661","395.824090653","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2663","395.836229101","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2665","395.848297449","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2667","395.860311067","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2669","395.872410624","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2671","395.884461400","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2673","395.896565415","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2675","395.908922172","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2677","395.921041589","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2679","395.932961109","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2682","395.951200328","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2684","395.963258268","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2686","395.975883521","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2688","395.987448185","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2690","395.999526224","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2692","396.012137276","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2694","396.023817118","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2696","396.036626153","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2698","396.048181264","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2700","396.060432644","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2702","396.072441491","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2704","396.084329974","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2706","396.096483892","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2708","396.109068737","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2710","396.120855480","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2712","396.133592019","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2714","396.145295265","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2716","396.157054015","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2718","396.169558189","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2720","396.181558891","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2722","396.193327760","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2724","396.206053889","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2727","396.223763005","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2729","396.235724586","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2731","396.247926575","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2733","396.259931074","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2735","396.272696439","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2737","396.284444718","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2739","396.297301852","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2741","396.308974161","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2743","396.320752807","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2745","396.332657090","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2747","396.344777276","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2749","396.357472277","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2751","396.369188086","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2753","396.381925426","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2755","396.393714946","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2757","396.405477180","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2759","396.418238133","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2761","396.429972689","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2763","396.441684793","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2765","396.454447460","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2767","396.466216318","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2769","396.478035912","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2772","396.496602133","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2774","396.508356054","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2776","396.521056675","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2778","396.532791200","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2780","396.545523220","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2782","396.557379342","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2784","396.569026153","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2786","396.580960860","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2788","396.595022569","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2790","396.605276615","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2792","396.617966888","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2794","396.629721960","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2796","396.641475090","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2798","396.654305174","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2800","396.666030961","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2802","396.677825648","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2804","396.690461740","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2806","396.702256306","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2808","396.714171760","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2810","396.726750355","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2812","396.738484748","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2814","396.751709280","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2817","396.768859280","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2819","396.781602179","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2821","396.793322749","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2823","396.805149185","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2825","396.817971395","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2827","396.829372104","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2829","396.841323045","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2831","396.853486332","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2833","396.865944530","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2835","396.877673845","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2837","396.890305044","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2839","396.902070759","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2841","396.913991883","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2843","396.926116267","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2845","396.938480028","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2847","396.950568134","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2849","396.962457649","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2851","396.975040692","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2853","396.986775947","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2855","396.999504360","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2857","397.011250417","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2859","397.023020427","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2862","397.041704298","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2864","397.053861404","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2866","397.074270821","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2868","397.079865674","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2870","397.092584319","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2872","397.104367875","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2874","397.116112830","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2876","397.128868905","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2878","397.140578423","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2880","397.152378471","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2882","397.165138051","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2884","397.176610106","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2886","397.188726625","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2888","397.201425783","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2890","397.213171230","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2892","397.225059852","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2894","397.237645498","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2896","397.249342984","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2898","397.262081596","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2900","397.273827893","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2902","397.285641896","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2904","397.298405754","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2907","397.315942181","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2909","397.328657570","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2911","397.340463939","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2913","397.352279896","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2915","397.364953236","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2917","397.376747904","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2919","397.388623463","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2921","397.401208628","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2923","397.412957149","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2925","397.424946981","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2927","397.437486403","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2929","397.449220775","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2931","397.461261102","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2933","397.473589297","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2935","397.485533944","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2937","397.498195413","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2939","397.509915571","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2941","397.521857353","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2943","397.534419075","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2945","397.546714529","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2947","397.558464313","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2949","397.571167891","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2952","397.588830081","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2954","397.594731095","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2956","397.607387673","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2958","397.619172502","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2960","397.630912958","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2962","397.642965187","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2964","397.655356169","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2966","397.667197053","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2968","397.679886244","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2970","397.691676573","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2972","397.703511595","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2974","397.716171733","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2976","397.727889334","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2978","397.740668542","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2980","397.752387488","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2982","397.764150386","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2984","397.776945706","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2986","397.788664059","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2988","397.800412911","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2990","397.813136976","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2992","397.824861272","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2994","397.836763290","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2996","397.849374563","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"2998","397.861140647","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3000","397.873109621","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3002","397.885791216","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3004","397.897468444","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3006","397.909564996","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3008","397.921562243","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3010","397.934226267","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3012","397.946448171","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3014","397.958067982","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3016","397.969980419","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3018","397.982570274","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3020","397.994592655","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3022","398.006306634","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3024","398.018810066","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3026","398.030561613","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3028","398.042677188","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3030","398.055059036","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3032","398.066845757","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3034","398.079211482","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3036","398.091282987","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3038","398.103283099","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3040","398.115862424","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3043","398.133464422","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3045","398.145607450","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3047","398.158088110","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3049","398.170283486","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3051","398.181918396","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3053","398.194355424","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3055","398.206418754","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3057","398.218604162","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3059","398.230615474","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3061","398.242472798","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3063","398.254572755","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3065","398.267120050","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3067","398.278882257","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3069","398.291658442","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3071","398.303396382","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3073","398.315200056","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3075","398.327256493","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3077","398.339586481","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3079","398.351465617","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3081","398.363702281","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3083","398.375841081","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3085","398.387827116","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3088","398.406197050","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3090","398.418088829","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3092","398.430691678","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3094","398.442471287","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3096","398.454451991","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3098","398.467049741","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3100","398.478732959","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3102","398.490932264","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3104","398.503338094","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3106","398.515099137","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3108","398.527745477","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3110","398.539487377","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3112","398.551362605","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3114","398.563995530","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3116","398.575750723","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3118","398.588440664","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3120","398.600233258","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3122","398.612039268","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3124","398.624788329","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3126","398.636137463","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3128","398.648237432","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3130","398.660908106","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3133","398.678560789","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3135","398.691353470","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3137","398.703097815","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3139","398.714885510","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3141","398.727571263","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3143","398.739841410","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3145","398.751615018","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3147","398.763428859","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3149","398.776178283","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3151","398.787843829","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3153","398.799688600","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3155","398.812311186","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3157","398.824077270","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3159","398.835997573","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3161","398.848128949","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3163","398.860302094","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3165","398.873052399","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3167","398.884796360","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3169","398.897555282","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3171","398.908692449","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3173","398.921073955","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3175","398.933783442","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3178","398.951427628","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"3180","398.963193482","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
