"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"4840","34.127235515","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4842","34.139098212","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4844","34.151730700","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4846","34.163487531","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4848","34.175365245","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4850","34.187590376","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4852","34.199734617","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4854","34.212823873","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4856","34.224257896","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4859","34.242853273","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4861","34.254633164","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4863","34.266186391","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4865","34.279063260","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4867","34.290802315","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4869","34.302604468","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4871","34.315310375","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4873","34.327094121","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4875","34.338890527","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4877","34.351550809","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4879","34.363289814","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4881","34.375299737","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4883","34.387844951","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4885","34.400096649","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4887","34.411554367","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4889","34.423694995","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4891","34.436281298","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4893","34.448045962","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4895","34.460838930","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4897","34.474088920","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4899","34.484268382","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4901","34.496320062","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4904","34.514756591","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4906","34.526593871","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4908","34.538751752","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4910","34.550899822","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4912","34.563680815","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4914","34.575428613","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4916","34.587230767","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4918","34.599283830","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4920","34.611638890","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4922","34.623541923","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4924","34.636128837","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4926","34.647877621","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4928","34.660690418","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4930","34.671953562","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4932","34.684122342","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4934","34.696943075","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4936","34.708691448","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4938","34.721296483","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4940","34.733123315","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4942","34.744897640","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4944","34.756799605","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4946","34.769403817","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4949","34.787039984","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4951","34.799211700","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4953","34.811487411","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4955","34.823375566","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4957","34.840442027","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4959","34.847639669","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4961","34.859699485","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4963","34.872204196","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4965","34.883983757","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4967","34.896041019","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4969","34.908562610","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4971","34.920272301","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4973","34.932921261","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4975","34.944701824","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4977","34.956579680","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4979","34.968707063","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4981","34.981195953","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4983","34.993791704","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4985","35.005040290","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4987","35.017165469","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4989","35.029437333","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4991","35.041350044","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4994","35.059847237","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4996","35.071654570","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4998","35.083763008","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5000","35.096085727","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5002","35.108834795","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5004","35.120114459","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5006","35.132274754","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5008","35.144375087","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5010","35.156451474","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5012","35.168561715","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5014","35.181273804","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5016","35.193086507","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5018","35.204900944","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5020","35.217592382","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5022","35.229093400","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5024","35.241263733","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5026","35.253750052","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5028","35.265487845","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5030","35.278252723","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5032","35.290002178","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5034","35.301792369","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5036","35.314471777","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5039","35.332155032","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5041","35.344171509","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5043","35.356600067","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5045","35.368401950","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5047","35.381122815","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5049","35.392850750","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5051","35.404732702","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5053","35.416830260","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5055","35.429148601","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5057","35.441883756","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5059","35.453562575","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5061","35.465362034","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5063","35.477484778","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5065","35.489809280","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5067","35.504214403","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5069","35.513940102","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5071","35.526592952","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5073","35.538301400","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5075","35.550070441","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5077","35.562849249","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5079","35.574689337","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5081","35.586397317","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5084","35.605084136","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5086","35.616697953","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5088","35.628810592","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5090","35.641222679","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5092","35.653030783","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5094","35.665686827","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5096","35.677458694","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5098","35.689410738","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5100","35.701537710","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5102","35.713697504","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5104","35.725963405","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5106","35.738205405","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5108","35.749945391","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5110","35.762732310","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5112","35.774473234","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5114","35.786274762","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5116","35.798401303","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5118","35.810644624","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5120","35.823402057","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5122","35.841216446","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5124","35.846914988","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5126","35.859669591","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5129","35.877267009","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5131","35.889319722","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5133","35.901756986","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5135","35.913540274","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5137","35.926252672","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5139","35.938033244","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5141","35.950782685","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5143","35.962066307","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5145","35.974388775","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5147","35.986218641","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5149","35.998441982","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5151","36.010488934","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5153","36.023307354","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5155","36.034954471","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5157","36.046774875","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5159","36.059488226","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5161","36.071207905","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5163","36.083113553","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5165","36.095740011","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5167","36.107450783","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5169","36.120201754","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5171","36.131928646","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5174","36.149753912","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5176","36.162400477","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5178","36.174092705","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5180","36.186800466","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5182","36.199070106","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5184","36.210325264","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5186","36.222620862","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5188","36.235322772","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5190","36.247080332","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5192","36.258885902","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5194","36.270832827","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5196","36.283403010","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5198","36.295159292","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5200","36.307245243","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5202","36.319561209","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5204","36.332377039","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5206","36.344054583","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5208","36.355620463","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5210","36.368535490","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5212","36.379899224","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5214","36.392053718","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5216","36.404076886","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5219","36.422379956","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5221","36.435168818","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5223","36.446917913","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5225","36.458625437","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5227","36.471416795","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5229","36.482830792","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5231","36.494961033","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5233","36.507650297","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5235","36.519305663","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5237","36.531834037","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5239","36.543937298","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5241","36.555664891","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5243","36.568365116","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5245","36.580120644","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5247","36.591883383","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5249","36.603993504","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5251","36.616082836","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5253","36.628161037","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5255","36.640859480","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5257","36.652635431","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5259","36.664481330","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5261","36.676577504","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5264","36.694843428","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5266","36.707509217","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5268","36.719432711","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5270","36.731094377","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5272","36.743249473","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5274","36.755481923","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5276","36.767423708","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5278","36.779948466","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5280","36.791678023","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5282","36.804132259","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5284","36.816932553","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5286","36.828563373","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5288","36.840152656","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5290","36.853057180","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5292","36.864683864","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5294","36.876427318","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5296","36.889181796","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5298","36.900920440","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5300","36.912774802","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5302","36.925445243","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5304","36.937215046","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5306","36.949139608","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5309","36.967575026","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5311","36.979381958","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5313","36.991511836","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5315","37.003845526","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5317","37.016593412","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5319","37.029054922","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5321","37.040041987","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5323","37.052065084","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5325","37.064502890","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5327","37.076289814","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5329","37.088997475","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5331","37.100761046","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5333","37.112617631","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5335","37.124743352","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5337","37.137063326","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5339","37.149813586","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5341","37.161513828","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5343","37.173249147","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5345","37.185331936","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5347","37.197762157","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5349","37.209617049","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5351","37.222261512","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5354","37.239828792","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5356","37.245854607","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5358","37.258062952","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5360","37.270084035","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5362","37.283013971","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5364","37.294882609","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5366","37.307041564","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5368","37.318763597","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5370","37.330646782","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5372","37.343283731","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5374","37.354876982","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5376","37.367734253","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5378","37.379500299","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5380","37.391280952","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5382","37.404040561","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5384","37.415796938","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5386","37.428517746","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5388","37.439679757","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5390","37.451990885","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5392","37.463885611","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5394","37.475987557","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5396","37.488230025","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5398","37.500969205","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5400","37.512721024","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5402","37.524514448","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5404","37.537210760","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5406","37.553854960","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5408","37.561753774","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5410","37.572874413","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5412","37.585239572","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5414","37.597109393","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5416","37.609233890","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5418","37.621449619","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5420","37.634189921","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5422","37.645930238","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5424","37.657676797","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5426","37.670480718","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5428","37.682226193","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5430","37.694013331","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5432","37.706670366","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5434","37.718225568","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5436","37.730344264","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5438","37.742885914","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5440","37.754748110","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5442","37.766701927","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5445","37.785020043","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5447","37.797166614","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5449","37.809544457","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5451","37.821282400","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5453","37.836938452","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5455","37.845383177","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5457","37.857545223","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5459","37.869633505","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5461","37.882045862","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5463","37.894747922","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5465","37.905961553","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5467","37.918066113","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5469","37.930201050","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5471","37.942292366","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5473","37.954472317","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5475","37.967228790","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5477","37.978950362","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5479","37.990749550","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5481","38.003068672","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5483","38.014977436","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5485","38.027462970","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5487","38.039269792","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5490","38.057868045","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5492","38.069517011","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5494","38.082601657","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5496","38.094104831","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5498","38.105843115","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5500","38.117925053","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5502","38.130320779","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5504","38.143072580","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5506","38.154836845","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5508","38.166576471","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5510","38.179365945","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5512","38.190617976","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5514","38.202887747","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5516","38.215731361","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5518","38.227352515","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5520","38.239135986","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5522","38.251798752","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5524","38.263529953","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5526","38.275381529","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5528","38.288050297","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5530","38.299797798","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5532","38.311733321","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5535","38.330198585","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5537","38.342007521","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5539","38.354657804","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5541","38.366440491","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5543","38.378319679","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5545","38.390480424","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5547","38.402706042","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5549","38.415407986","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5551","38.427148039","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5553","38.438919715","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5555","38.451050685","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5557","38.463381268","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5559","38.476148250","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5561","38.487883278","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5563","38.499654062","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5565","38.511557716","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5567","38.524152566","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"5569","38.535903854","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
