"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"3472","21.105730048","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3474","21.118459940","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3476","21.130198946","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3478","21.147943758","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3480","21.155774417","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3482","21.167100548","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3484","21.178269805","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3487","21.197510192","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3489","21.208793473","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3491","21.221590352","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3493","21.236251805","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3495","21.245039117","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3497","21.257274492","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3499","21.269616235","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3501","21.281730686","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3503","21.293527259","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3506","21.312105973","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3508","21.323625128","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3510","21.335661561","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3512","21.348406819","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3514","21.360180492","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3516","21.372021501","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3518","21.384712297","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3520","21.396501815","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3522","21.408355958","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3525","21.426799110","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3527","21.439552700","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3529","21.450772506","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3531","21.463521236","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3533","21.475356662","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3535","21.487140385","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3537","21.499924743","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3539","21.511515953","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3541","21.524266694","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3544","21.541572796","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3546","21.554224071","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3548","21.565805711","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3550","21.578195526","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3552","21.590907715","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3554","21.602661017","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3556","21.614375554","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3558","21.626385780","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3560","21.638874480","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3563","21.657508189","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3565","21.670395276","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3567","21.681110576","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3569","21.704904899","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3571","21.708388135","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3573","21.720754055","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3575","21.732613245","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3577","21.744756007","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3579","21.757398416","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3582","21.775028123","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3584","21.787773996","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3586","21.799561351","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3588","21.812301191","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3590","21.824057540","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3592","21.835745449","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3594","21.848576440","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3596","21.860343207","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3598","21.872083836","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3601","21.890655968","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3603","21.902359008","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3605","21.914342361","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3607","21.926934735","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3609","21.938604791","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3611","21.950668014","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3613","21.963091562","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3615","21.974929884","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3617","21.987640891","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3620","22.005211276","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3622","22.017984470","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3624","22.029753091","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3626","22.041512564","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3628","22.053964586","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3630","22.065719029","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3632","22.077830110","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3634","22.090128714","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3636","22.102676425","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3639","22.120240521","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3641","22.132318552","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3643","22.144810228","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3645","22.156534999","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3647","22.168641440","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3649","22.180744848","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3651","22.192849268","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3653","22.206222955","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3655","22.217095929","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3658","22.235931487","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3660","22.247403731","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3662","22.260376558","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3664","22.272116339","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3666","22.283692505","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3668","22.295823686","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3670","22.307948965","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3672","22.320110973","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3674","22.332841928","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3677","22.350518803","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3679","22.362427837","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3681","22.374557194","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3683","22.386722728","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3685","22.399519456","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3687","22.411265705","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3689","22.422984853","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3691","22.435154355","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3693","22.447264946","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3696","22.465381593","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3698","22.477500674","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3700","22.489620643","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3702","22.502302856","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3704","22.513853206","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3706","22.526850515","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3708","22.538043473","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3710","22.550157891","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3712","22.562273733","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3715","22.580467277","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3717","22.592553663","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3719","22.604659235","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3721","22.617154003","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3723","22.628884079","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3725","22.641005137","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3727","22.653206486","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3729","22.665496213","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3731","22.677711261","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3734","22.695853107","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3736","22.707619477","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3738","22.720529387","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3740","22.732526735","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3742","22.744004481","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3744","22.757115197","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3746","22.768238606","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3748","22.780316549","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3750","22.792752941","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3753","22.810578896","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3755","22.823183664","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3757","22.834937768","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3759","22.847049850","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3761","22.859423647","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3763","22.871183632","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3765","22.883860283","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3767","22.895367845","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3769","22.907699048","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3772","22.925733937","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3774","22.937772704","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3776","22.950532022","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3778","22.962335746","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3780","22.974101273","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3782","22.986819772","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3784","22.998339829","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3786","23.010468965","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3788","23.022995295","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3791","23.041656675","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3793","23.052832045","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3795","23.065109760","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3797","23.077066203","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3799","23.089646535","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3801","23.101428098","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3803","23.113400375","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3805","23.125866470","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3807","23.137619993","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3810","23.155775045","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3812","23.167984461","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3814","23.180737034","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3816","23.192470120","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3818","23.204301949","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3820","23.216455722","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3822","23.230905769","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3824","23.241451961","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3826","23.252944991","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3829","23.270833985","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3831","23.282976066","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3833","23.295805945","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3835","23.307179876","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3837","23.319336444","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3839","23.332122161","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3841","23.343900069","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3843","23.355638373","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3845","23.368402560","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3848","23.385923964","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3850","23.398790201","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3852","23.410481896","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3854","23.422262622","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3856","23.434961055","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3858","23.446680874","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3860","23.458584858","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3862","23.471219432","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3864","23.482855785","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3867","23.501549487","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3869","23.513320061","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3871","23.525258860","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3873","23.537782867","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3875","23.549473371","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3877","23.564413576","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3879","23.573682962","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3881","23.585791478","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3883","23.598558963","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3886","23.616102361","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3888","23.628545153","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3890","23.640670261","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3892","23.652944048","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3894","23.664497877","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3896","23.676916459","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3898","23.688844485","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3900","23.700850270","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3902","23.713204899","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3905","23.731771853","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3907","23.748713581","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3909","23.758093023","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3911","23.768058056","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3913","23.779771761","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3915","23.792520257","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3917","23.804280771","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3919","23.815997216","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3921","23.828754438","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3924","23.846360512","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3926","23.862751608","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3928","23.870504471","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3930","23.883218283","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3932","23.894642709","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3934","23.906989363","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3936","23.918915489","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3938","23.931152297","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3940","23.943094773","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3943","23.961537823","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3945","23.973372449","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3947","23.985444488","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3949","23.997582812","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3951","24.009683155","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3953","24.021798445","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3955","24.034954099","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3957","24.045993810","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3959","24.058114630","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3962","24.076278679","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3964","24.088385238","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3966","24.100502217","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3968","24.112873717","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3970","24.124889219","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3972","24.136829594","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3974","24.149040102","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3976","24.161324212","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3978","24.173173664","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3981","24.191340325","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3983","24.203463590","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3985","24.215589851","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3987","24.227869570","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3989","24.239780296","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3991","24.252409510","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3993","24.265864312","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3995","24.283068425","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3997","24.288478058","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4000","24.306403133","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4002","24.318956152","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4004","24.330637921","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4006","24.342893054","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4008","24.355231411","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4010","24.366992299","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4012","24.379071672","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4014","24.391459492","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4016","24.403287004","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4019","24.421813330","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4021","24.433701607","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4023","24.446365145","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4025","24.457802935","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4027","24.470318726","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4029","24.482059585","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4031","24.494189552","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4033","24.506251693","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4035","24.518392790","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4038","24.536590442","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4040","24.548657103","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4042","24.560763477","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4044","24.573023289","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4046","24.584984219","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4048","24.597588236","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4050","24.609187829","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4052","24.622275051","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4054","24.633420274","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4057","24.651589961","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4059","24.664273178","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4061","24.675824111","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4063","24.688048155","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4065","24.700508091","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4067","24.712265892","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4069","24.728627916","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4071","24.736376952","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4073","24.748509531","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4076","24.768950368","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4078","24.778761249","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4080","24.790902789","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4082","24.803014752","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4084","24.815155961","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4086","24.827887597","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4088","24.839339404","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4090","24.851591010","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4092","24.864096942","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4095","24.881764380","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4097","24.893837031","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4099","24.906329717","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4101","24.918103579","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4103","24.930748052","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4105","24.942559903","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4107","24.954561721","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4109","24.967036474","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4111","24.978781301","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4114","24.996825393","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4116","25.009166979","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4118","25.021231986","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4120","25.033636198","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4122","25.045383719","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4124","25.057677898","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4126","25.069565628","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4128","25.082178946","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4130","25.093880287","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4133","25.112501843","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4135","25.124260525","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4137","25.139467531","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4139","25.148334412","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4141","25.160493976","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4143","25.172457792","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4145","25.184948519","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4147","25.196767371","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4149","25.208797299","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4152","25.228237332","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4154","25.239813762","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4156","25.251705742","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4158","25.263765916","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4160","25.276523393","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4162","25.288162922","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4164","25.300667454","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4166","25.312278176","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4168","25.323857443","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4171","25.342017323","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4173","25.354458126","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4175","25.367154261","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4177","25.378952200","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4179","25.390683431","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4181","25.402549313","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4183","25.414978903","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4185","25.426809009","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4187","25.438862954","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4190","25.457308441","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4192","25.469157282","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4194","25.481299783","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4196","25.493616448","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4198","25.506268696","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4200","25.517624984","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4202","25.529758991","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4204","25.543237126","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4206","25.554147337","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4209","25.572463391","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4211","25.584271135","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4213","25.597101256","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4215","25.608743379","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4217","25.621495533","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4219","25.632680400","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4221","25.644983692","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4223","25.658019016","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4225","25.669387671","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4228","25.687260299","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4230","25.699339915","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4232","25.712222273","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4234","25.725252525","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4236","25.735981416","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4238","25.748812061","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4240","25.759865899","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4242","25.772281836","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"4244","25.784429915","192.168.2.2","192.168.1.2","TCP","66","108","55296"
