No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
332,3.386375,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=406889 Win=360960 Len=0 TSval=2326342784 TSecr=1377381931
334,3.421199,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=409785 Win=360960 Len=0 TSval=2326342819 TSecr=1377381955
336,3.434453,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=412681 Win=360960 Len=0 TSval=2326342832 TSecr=1377381980
338,3.458962,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=415577 Win=360960 Len=0 TSval=2326342857 TSecr=1377382003
340,3.483458,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=418473 Win=360960 Len=0 TSval=2326342881 TSecr=1377382040
343,3.519627,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=422817 Win=360960 Len=0 TSval=2326342917 TSecr=1377382040
345,3.544198,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=425713 Win=360960 Len=0 TSval=2326342942 TSecr=1377382088
347,3.568297,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=428609 Win=360960 Len=0 TSval=2326342966 TSecr=1377382113
350,3.591862,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=431505 Win=360960 Len=0 TSval=2326342990 TSecr=1377382137
353,3.616252,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=434401 Win=360960 Len=0 TSval=2326343014 TSecr=1377382162
355,3.640731,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=437297 Win=360960 Len=0 TSval=2326343039 TSecr=1377382186
357,3.664595,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=440193 Win=360960 Len=0 TSval=2326343062 TSecr=1377382210
359,3.688782,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=443089 Win=360960 Len=0 TSval=2326343087 TSecr=1377382246
361,3.712961,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=445985 Win=360960 Len=0 TSval=2326343111 TSecr=1377382246
363,3.737727,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=448881 Win=360960 Len=0 TSval=2326343135 TSecr=1377382271
365,3.761502,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=451777 Win=360960 Len=0 TSval=2326343159 TSecr=1377382295
367,3.785787,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=454673 Win=360960 Len=0 TSval=2326343183 TSecr=1377382319
369,3.809903,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=457569 Win=360960 Len=0 TSval=2326343208 TSecr=1377382344
372,3.835076,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=460465 Win=360960 Len=0 TSval=2326343233 TSecr=1377382368
374,3.859243,192.168.2.2,192.168.1.2,TCP,66,360960,5001  >  53342 [ACK] Seq=1 Ack=463361 Win=360960 Len=0 TSval=2326343257 TSecr=1377382393
