"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"236","2.440975","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=295393 Win=185344 Len=0 TSval=552316018 TSecr=457537612"
"238","2.464748","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=298289 Win=185344 Len=0 TSval=552316042 TSecr=457537636"
"241","2.489082","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=301185 Win=185344 Len=0 TSval=552316066 TSecr=457537660"
"244","2.513489","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=304081 Win=185344 Len=0 TSval=552316090 TSecr=457537684"
"246","2.537978","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=306977 Win=185344 Len=0 TSval=552316115 TSecr=457537709"
"248","2.562439","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=309873 Win=185344 Len=0 TSval=552316139 TSecr=457537733"
"250","2.585889","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=312769 Win=185344 Len=0 TSval=552316163 TSecr=457537757"
"252","2.610089","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=315665 Win=185344 Len=0 TSval=552316187 TSecr=457537781"
"254","2.646812","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=320009 Win=185344 Len=0 TSval=552316224 TSecr=457537786"
"256","2.671423","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=322905 Win=185344 Len=0 TSval=552316248 TSecr=457537830"
"258","2.695738","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=325801 Win=185344 Len=0 TSval=552316273 TSecr=457537854"
"260","2.719274","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=328697 Win=185344 Len=0 TSval=552316296 TSecr=457537878"
"262","2.743808","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=331593 Win=185344 Len=0 TSval=552316321 TSecr=457537902"
"264","2.767596","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=334489 Win=185344 Len=0 TSval=552316344 TSecr=457537939"
"266","2.791839","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=337385 Win=185344 Len=0 TSval=552316369 TSecr=457537963"
"268","2.816355","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=340281 Win=185344 Len=0 TSval=552316393 TSecr=457537988"
"270","2.840790","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=343177 Win=185344 Len=0 TSval=552316418 TSecr=457538011"
"272","2.865335","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=346073 Win=185344 Len=0 TSval=552316442 TSecr=457538036"
"274","2.888724","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=348969 Win=185344 Len=0 TSval=552316465 TSecr=457538060"
"276","2.913341","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=351865 Win=185344 Len=0 TSval=552316490 TSecr=457538084"
"278","2.937154","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=354761 Win=185344 Len=0 TSval=552316514 TSecr=457538108"
"280","2.961397","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=357657 Win=185344 Len=0 TSval=552316538 TSecr=457538133"
"283","2.985860","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=360553 Win=185344 Len=0 TSval=552316563 TSecr=457538157"
"285","3.009813","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=363449 Win=185344 Len=0 TSval=552316586 TSecr=457538181"
"288","3.034001","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=366345 Win=185344 Len=0 TSval=552316611 TSecr=457538205"
"290","3.058887","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=369241 Win=185344 Len=0 TSval=552316636 TSecr=457538229"
"292","3.085793","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=372137 Win=185344 Len=0 TSval=552316662 TSecr=457538253"
"294","3.106676","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=375033 Win=185344 Len=0 TSval=552316683 TSecr=457538253"
"296","3.131313","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=377929 Win=185344 Len=0 TSval=552316708 TSecr=457538278"
"298","3.155147","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=380825 Win=185344 Len=0 TSval=552316732 TSecr=457538302"
"301","3.180136","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  48034 [ACK] Seq=1 Ack=383721 Win=185344 Len=0 TSval=552316757 TSecr=457538326"
