"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"161","1.436730","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#8] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544714 TSecr=455765860 SLE=146249 SRE=147697 SLE=137561 SRE=139009 SLE=130321 SRE=133217"
"163","1.449629","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#9] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544726 TSecr=455765860 SLE=181001 SRE=183897 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"166","1.473238","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#10] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544750 TSecr=455765860 SLE=181001 SRE=186793 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"168","1.497275","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#11] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544774 TSecr=455765860 SLE=181001 SRE=189689 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"170","1.521730","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#12] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544799 TSecr=455765860 SLE=181001 SRE=192585 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"172","1.545722","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#13] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544823 TSecr=455765860 SLE=181001 SRE=195481 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"174","1.570169","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#14] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544847 TSecr=455765860 SLE=181001 SRE=198377 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"176","1.594681","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#15] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544871 TSecr=455765860 SLE=181001 SRE=201273 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"178","1.618418","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#16] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544895 TSecr=455765860 SLE=181001 SRE=204169 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"180","1.642633","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#17] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544919 TSecr=455765860 SLE=181001 SRE=207065 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"182","1.667188","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#18] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544944 TSecr=455765860 SLE=181001 SRE=209961 SLE=146249 SRE=147697 SLE=137561 SRE=139009"
"184","1.691720","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#19] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544968 TSecr=455765860 SLE=215753 SRE=217201 SLE=181001 SRE=209961 SLE=146249 SRE=147697"
"186","1.703199","192.168.2.2","192.168.1.2","TCP","94","174592","[TCP Dup ACK 145#20] 5001  >  47916 [ACK] Seq=1 Ack=110049 Win=174592 Len=0 TSval=550544980 TSecr=455765860 SLE=215753 SRE=218649 SLE=181001 SRE=209961 SLE=146249 SRE=147697"
"188","1.716186","192.168.2.2","192.168.1.2","TCP","94","160256","5001  >  47916 [ACK] Seq=1 Ack=124529 Win=160256 Len=0 TSval=550544993 TSecr=455766345 SLE=215753 SRE=218649 SLE=181001 SRE=209961 SLE=146249 SRE=147697"
"191","1.727944","192.168.2.2","192.168.1.2","TCP","94","160256","[TCP Dup ACK 188#1] 5001  >  47916 [ACK] Seq=1 Ack=124529 Win=160256 Len=0 TSval=550545005 TSecr=455766345 SLE=215753 SRE=220097 SLE=181001 SRE=209961 SLE=146249 SRE=147697"
"193","1.739682","192.168.2.2","192.168.1.2","TCP","94","160256","[TCP Dup ACK 188#2] 5001  >  47916 [ACK] Seq=1 Ack=124529 Win=160256 Len=0 TSval=550545016 TSecr=455766345 SLE=215753 SRE=221545 SLE=181001 SRE=209961 SLE=146249 SRE=147697"
"195","1.752493","192.168.2.2","192.168.1.2","TCP","94","148992","5001  >  47916 [ACK] Seq=1 Ack=136113 Win=148992 Len=0 TSval=550545029 TSecr=455766381 SLE=215753 SRE=221545 SLE=181001 SRE=209961 SLE=146249 SRE=147697"
"197","1.763741","192.168.2.2","192.168.1.2","TCP","94","148992","[TCP Dup ACK 195#1] 5001  >  47916 [ACK] Seq=1 Ack=136113 Win=148992 Len=0 TSval=550545040 TSecr=455766381 SLE=215753 SRE=222993 SLE=181001 SRE=209961 SLE=146249 SRE=147697"
"199","1.776056","192.168.2.2","192.168.1.2","TCP","94","148992","[TCP Dup ACK 195#2] 5001  >  47916 [ACK] Seq=1 Ack=136113 Win=148992 Len=0 TSval=550545053 TSecr=455766381 SLE=215753 SRE=224441 SLE=181001 SRE=209961 SLE=146249 SRE=147697"
"201","1.787984","192.168.2.2","192.168.1.2","TCP","94","144384","5001  >  47916 [ACK] Seq=1 Ack=144801 Win=144384 Len=0 TSval=550545065 TSecr=455766417 SLE=215753 SRE=224441 SLE=181001 SRE=209961 SLE=146249 SRE=147697"
"203","1.800476","192.168.2.2","192.168.1.2","TCP","86","149504","5001  >  47916 [ACK] Seq=1 Ack=179553 Win=149504 Len=0 TSval=550545077 TSecr=455766429 SLE=215753 SRE=224441 SLE=181001 SRE=209961"
"205","1.813236","192.168.2.2","192.168.1.2","TCP","78","166400","5001  >  47916 [ACK] Seq=1 Ack=209961 Win=166400 Len=0 TSval=550545090 TSecr=455766442 SLE=215753 SRE=224441"
"209","1.824958","192.168.2.2","192.168.1.2","TCP","86","180224","[TCP Window Update] 5001  >  47916 [ACK] Seq=1 Ack=209961 Win=180224 Len=0 TSval=550545102 TSecr=455766442 SLE=225889 SRE=228785 SLE=215753 SRE=224441"
"213","1.849063","192.168.2.2","192.168.1.2","TCP","86","180224","[TCP Dup ACK 205#1] 5001  >  47916 [ACK] Seq=1 Ack=209961 Win=180224 Len=0 TSval=550545126 TSecr=455766442 SLE=225889 SRE=231681 SLE=215753 SRE=224441"
"215","1.873016","192.168.2.2","192.168.1.2","TCP","86","180224","[TCP Dup ACK 205#2] 5001  >  47916 [ACK] Seq=1 Ack=209961 Win=180224 Len=0 TSval=550545150 TSecr=455766442 SLE=225889 SRE=234577 SLE=215753 SRE=224441"
"217","1.897486","192.168.2.2","192.168.1.2","TCP","86","180224","[TCP Dup ACK 205#3] 5001  >  47916 [ACK] Seq=1 Ack=209961 Win=180224 Len=0 TSval=550545174 TSecr=455766442 SLE=225889 SRE=237473 SLE=215753 SRE=224441"
"219","1.921270","192.168.2.2","192.168.1.2","TCP","86","180224","[TCP Dup ACK 205#4] 5001  >  47916 [ACK] Seq=1 Ack=209961 Win=180224 Len=0 TSval=550545198 TSecr=455766442 SLE=225889 SRE=240369 SLE=215753 SRE=224441"
"221","1.945490","192.168.2.2","192.168.1.2","TCP","86","180224","[TCP Dup ACK 205#5] 5001  >  47916 [ACK] Seq=1 Ack=209961 Win=180224 Len=0 TSval=550545222 TSecr=455766442 SLE=225889 SRE=243265 SLE=215753 SRE=224441"
"223","1.970022","192.168.2.2","192.168.1.2","TCP","86","180224","[TCP Dup ACK 205#6] 5001  >  47916 [ACK] Seq=1 Ack=209961 Win=180224 Len=0 TSval=550545247 TSecr=455766442 SLE=225889 SRE=246161 SLE=215753 SRE=224441"
"224","1.994523","192.168.2.2","192.168.1.2","TCP","86","180224","[TCP Dup ACK 205#7] 5001  >  47916 [ACK] Seq=1 Ack=209961 Win=180224 Len=0 TSval=550545271 TSecr=455766442 SLE=225889 SRE=249057 SLE=215753 SRE=224441"
