No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
294,3.106297,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=375033 Win=185344 Len=0 TSval=551775973 TSecr=456997567
296,3.130741,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=377929 Win=185344 Len=0 TSval=551775997 TSecr=456997567
298,3.154707,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=380825 Win=185344 Len=0 TSval=551776021 TSecr=456997591
301,3.179708,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=383721 Win=185344 Len=0 TSval=551776046 TSecr=456997616
303,3.203939,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=386617 Win=185344 Len=0 TSval=551776070 TSecr=456997640
305,3.228759,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=389513 Win=185344 Len=0 TSval=551776095 TSecr=456997665
307,3.253268,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=392409 Win=185344 Len=0 TSval=551776120 TSecr=456997688
309,3.276655,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=395305 Win=185344 Len=0 TSval=551776143 TSecr=456997712
311,3.301243,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=398201 Win=185344 Len=0 TSval=551776168 TSecr=456997736
313,3.325742,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=401097 Win=185344 Len=0 TSval=551776192 TSecr=456997761
315,3.349592,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=403993 Win=185344 Len=0 TSval=551776216 TSecr=456997786
317,3.373828,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=406889 Win=185344 Len=0 TSval=551776240 TSecr=456997810
319,3.398316,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=409785 Win=185344 Len=0 TSval=551776265 TSecr=456997835
321,3.42277,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=412681 Win=185344 Len=0 TSval=551776289 TSecr=456997858
323,3.446837,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=415577 Win=185344 Len=0 TSval=551776313 TSecr=456997883
325,3.470518,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=418473 Win=185344 Len=0 TSval=551776337 TSecr=456997907
327,3.494879,192.168.2.2,192.168.1.2,TCP,66,185344,5001  >  47996 [ACK] Seq=1 Ack=421369 Win=185344 Len=0 TSval=551776361 TSecr=456997931
