No.,Time,Source,Destination,Protocol,Length,Calculated window size,Info
347,17.978779,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2122769 Win=1307 Len=0 TSval=1140267873 TSecr=1525052984
350,18.002077,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2125665 Win=1307 Len=0 TSval=1140267896 TSecr=1525053007
353,18.026776,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2128561 Win=1307 Len=0 TSval=1140267921 TSecr=1525053038
356,18.050553,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2131457 Win=1307 Len=0 TSval=1140267945 TSecr=1525053062
360,18.074853,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2134353 Win=1307 Len=0 TSval=1140267969 TSecr=1525053086
363,18.099301,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2137249 Win=1307 Len=0 TSval=1140267994 TSecr=1525053110
366,18.123196,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2140145 Win=1307 Len=0 TSval=1140268017 TSecr=1525053135
369,18.147448,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2143041 Win=1307 Len=0 TSval=1140268042 TSecr=1525053159
372,18.171708,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2145937 Win=1307 Len=0 TSval=1140268066 TSecr=1525053183
376,18.196658,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2148833 Win=1307 Len=0 TSval=1140268091 TSecr=1525053207
378,18.221816,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2151729 Win=1307 Len=0 TSval=1140268116 TSecr=1525053231
379,18.245402,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2154625 Win=1307 Len=0 TSval=1140268140 TSecr=1525053256
382,18.269957,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2157521 Win=1307 Len=0 TSval=1140268164 TSecr=1525053280
385,18.294321,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2160417 Win=1307 Len=0 TSval=1140268189 TSecr=1525053304
387,18.305628,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2163313 Win=1307 Len=0 TSval=1140268200 TSecr=1525053328
390,18.329861,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2166209 Win=1307 Len=0 TSval=1140268224 TSecr=1525053346
393,18.354146,192.168.2.2,192.168.1.2,TCP,66,1307,5001  >  58166 [ACK] Seq=1 Ack=2169105 Win=1307 Len=0 TSval=1140268248 TSecr=1525053363
